Camera Number,Date,Time,Species
KCH10,5/21/2021,4:12 AM,red deer
KCH10,5/21/2021,4:13 AM,red deer
KCH10,5/21/2021,4:13 AM,red deer
KCH10,5/21/2021,4:15 AM,red deer
KCH10,5/21/2021,4:16 AM,red deer
KCH10,5/21/2021,4:16 AM,red deer
KCH10,10/8/2021,11:53 PM,moose
KCH10,10/8/2021,11:54 PM,moose
KCH10,5/21/2021,4:18 AM,red deer
KCH10,5/21/2021,4:19 AM,red deer
KCH10,5/21/2021,4:20 AM,red deer
KCH10,5/21/2021,4:20 AM,red deer
KCH10,5/21/2021,4:21 AM,red deer
KCH10,5/21/2021,4:21 AM,red deer
KCH10,5/21/2021,4:22 AM,red deer
KCH10,5/21/2021,4:24 AM,red deer
KCH10,10/8/2021,11:54 PM,moose
KCH10,10/8/2021,11:55 PM,moose
KCH10,5/21/2021,4:25 AM,red deer
KCH10,5/21/2021,4:25 AM,red deer
KCH10,5/21/2021,4:26 AM,red deer
KCH10,5/21/2021,4:27 AM,red deer
KCH10,5/21/2021,4:27 AM,red deer
KCH10,5/21/2021,4:28 AM,red deer
KCH10,5/21/2021,4:29 AM,red deer
KCH10,5/21/2021,4:31 AM,red deer
KCH10,5/21/2021,4:31 AM,red deer
KCH10,5/21/2021,4:32 AM,red deer
KCH10,5/21/2021,4:34 AM,red deer
KCH10,5/21/2021,4:35 AM,red deer
KCH10,5/21/2021,4:35 AM,red deer
KCH10,5/21/2021,4:37 AM,red deer
KCH10,5/21/2021,4:38 AM,red deer
KCH10,5/21/2021,4:38 AM,red deer
KCH10,5/21/2021,4:39 AM,red deer
KCH10,5/21/2021,4:40 AM,red deer
KCH10,5/21/2021,4:40 AM,red deer
KCH10,5/21/2021,4:41 AM,red deer
KCH10,5/21/2021,4:42 AM,red deer
KCH10,5/21/2021,5:12 AM,red deer
KCH10,5/21/2021,5:12 AM,red deer
KCH10,5/21/2021,5:13 AM,red deer
KCH10,5/21/2021,5:14 AM,red deer
KCH10,5/21/2021,5:22 AM,red deer
KCH10,5/21/2021,5:23 AM,red deer
KCH10,5/21/2021,5:23 AM,red deer
KCH10,5/21/2021,5:24 AM,red deer
KCH10,5/21/2021,5:25 AM,red deer
KCH10,5/21/2021,5:26 AM,red deer
KCH10,5/21/2021,5:27 AM,red deer
KCH10,5/21/2021,5:28 AM,red deer
KCH10,5/21/2021,5:28 AM,red deer
KCH10,5/21/2021,5:29 AM,red deer
KCH10,5/21/2021,5:30 PM,red deer
KCH10,5/21/2021,5:31 AM,red deer
KCH10,5/21/2021,5:31 AM,red deer
KCH10,5/21/2021,5:33 AM,red deer
KCH10,5/21/2021,5:34 AM,red deer
KCH10,5/21/2021,5:35 AM,red deer
KCH10,5/21/2021,5:35 AM,red deer
KCH10,5/21/2021,5:36 AM,red deer
KCH10,5/21/2021,5:37 AM,red deer
KCH10,5/21/2021,5:37 AM,red deer
KCH10,5/21/2021,6:43 AM,red deer
KCH10,5/21/2021,6:43 AM,red deer
KCH10,5/21/2021,6:44 AM,red deer
KCH10,5/21/2021,6:44 AM,red deer
KCH10,5/21/2021,6:45 AM,red deer
KCH10,5/21/2021,6:45 AM,red deer
KCH10,5/21/2021,6:46 AM,red deer
KCH10,5/21/2021,6:46 AM,red deer
KCH10,5/21/2021,6:47 AM,red deer
KCH10,5/21/2021,6:48 AM,red deer
KCH10,5/21/2021,6:48 AM,red deer
KCH10,5/21/2021,6:49 AM,red deer
KCH10,5/21/2021,6:52 AM,red deer
KCH10,5/21/2021,6:52 AM,red deer
KCH10,5/21/2021,6:53 AM,red deer
KCH10,5/21/2021,6:53 AM,red deer
KCH10,5/21/2021,6:54 AM,red deer
KCH10,5/21/2021,6:55 AM,red deer
KCH10,5/21/2021,6:55 AM,red deer
KCH10,5/20/2021,11:15 PM,roe deer
KCH10,5/20/2021,11:16 PM,roe deer
KCH10,5/20/2021,11:17 PM,roe deer
KCH10,5/20/2021,11:18 PM,roe deer
KCH10,5/21/2021,6:56 AM,red deer
KCH10,5/21/2021,6:56 AM,red deer
KCH10,5/21/2021,6:57 AM,red deer
KCH10,5/21/2021,6:57 AM,red deer
KCH10,5/21/2021,6:58 AM,red deer
KCH10,5/21/2021,5:30 PM,red deer
KCH10,5/21/2021,7:01 AM,red deer
KCH10,5/21/2021,5:05 PM,red deer
KCH10,5/21/2021,5:06 PM,red deer
KCH10,5/21/2021,5:06 PM,red deer
KCH10,5/21/2021,5:07 PM,red deer
KCH10,5/21/2021,5:07 PM,red deer
KCH10,5/21/2021,5:08 PM,red deer
KCH10,5/21/2021,5:08 PM,red deer
KCH10,5/21/2021,5:09 PM,red deer
KCH10,5/21/2021,5:10 PM,red deer
KCH10,5/21/2021,5:11 PM,red deer
KCH10,5/21/2021,5:11 PM,red deer
KCH10,5/21/2021,5:12 PM,red deer
KCH10,5/21/2021,5:12 PM,red deer
KCH10,5/21/2021,5:13 PM,red deer
KCH10,5/21/2021,5:15 PM,red deer
KCH10,5/21/2021,5:15 PM,red deer
KCH10,5/21/2021,5:23 PM,red deer
KCH10,5/21/2021,5:23 PM,red deer
KCH10,5/21/2021,5:24 PM,red deer
KCH10,5/21/2021,5:24 PM,red deer
KCH10,5/21/2021,5:25 PM,red deer
KCH10,5/21/2021,5:26 PM,red deer
KCH10,5/21/2021,5:27 PM,red deer
KCH10,5/21/2021,5:28 PM,red deer
KCH10,5/21/2021,5:28 PM,red deer
KCH10,5/21/2021,5:29 PM,red deer
KCH10,5/21/2021,5:31 PM,red deer
KCH10,5/21/2021,5:32 PM,red deer
KCH10,5/21/2021,5:32 PM,red deer
KCH10,5/21/2021,5:33 PM,red deer
KCH10,5/21/2021,5:34 PM,red deer
KCH10,5/21/2021,5:34 PM,red deer
KCH10,5/21/2021,5:35 PM,red deer
KCH10,5/21/2021,5:36 PM,red deer
KCH10,5/21/2021,5:37 PM,red deer
KCH10,5/21/2021,5:37 PM,red deer
KCH10,5/21/2021,5:38 PM,red deer
KCH10,5/21/2021,5:39 PM,red deer
KCH10,5/21/2021,5:40 PM,red deer
KCH10,5/21/2021,5:40 PM,red deer
KCH10,5/21/2021,5:41 PM,red deer
KCH10,5/21/2021,5:41 PM,red deer
KCH10,5/21/2021,5:42 PM,red deer
KCH10,5/21/2021,7:03 PM,red deer
KCH10,5/21/2021,7:04 PM,red deer
KCH10,5/21/2021,7:05 PM,red deer
KCH10,5/21/2021,7:05 PM,red deer
KCH10,5/21/2021,7:06 PM,red deer
KCH10,5/21/2021,7:07 PM,red deer
KCH10,5/21/2021,7:07 PM,red deer
KCH10,5/21/2021,7:08 PM,red deer
KCH10,5/21/2021,7:09 PM,red deer
KCH10,5/21/2021,7:10 PM,red deer
KCH10,5/21/2021,7:10 PM,red deer
KCH10,5/21/2021,7:11 PM,red deer
KCH10,5/21/2021,7:11 PM,red deer
KCH10,5/21/2021,7:12 PM,red deer
KCH10,5/21/2021,7:12 PM,red deer
KCH10,5/21/2021,7:14 PM,red deer
KCH10,5/21/2021,7:14 PM,red deer
KCH10,5/21/2021,7:15 PM,red deer
KCH10,5/21/2021,7:15 PM,red deer
KCH10,5/21/2021,7:16 PM,red deer
KCH10,5/21/2021,7:16 PM,red deer
KCH10,5/21/2021,7:17 PM,red deer
KCH10,5/21/2021,7:17 PM,red deer
KCH10,5/21/2021,9:07 PM,red deer
KCH10,5/21/2021,9:09 PM,red deer
KCH10,5/21/2021,9:10 PM,red deer
KCH10,5/21/2021,9:10 PM,red deer
KCH10,5/21/2021,9:11 PM,red deer
KCH10,5/21/2021,9:11 PM,red deer
KCH10,5/21/2021,9:12 PM,red deer
KCH10,5/21/2021,9:13 PM,red deer
KCH10,5/21/2021,9:13 PM,red deer
KCH10,5/21/2021,9:14 PM,red deer
KCH10,5/21/2021,9:14 PM,red deer
KCH10,5/21/2021,9:15 PM,red deer
KCH10,5/21/2021,9:15 PM,red deer
KCH10,5/21/2021,9:16 PM,red deer
KCH10,5/21/2021,9:17 PM,red deer
KCH10,5/21/2021,9:17 PM,red deer
KCH10,5/21/2021,9:18 PM,red deer
KCH10,5/21/2021,9:18 PM,red deer
KCH10,5/21/2021,9:19 PM,red deer
KCH10,5/21/2021,9:19 PM,red deer
KCH10,5/21/2021,9:20 PM,red deer
KCH10,5/21/2021,9:21 PM,red deer
KCH10,5/21/2021,9:21 PM,red deer
KCH10,5/21/2021,9:22 PM,red deer
KCH10,5/21/2021,9:22 PM,red deer
KCH10,5/21/2021,9:23 PM,red deer
KCH10,5/21/2021,9:24 PM,red deer
KCH10,5/21/2021,9:24 PM,red deer
KCH10,5/21/2021,9:25 PM,red deer
KCH10,5/21/2021,9:25 PM,red deer
KCH10,5/21/2021,9:26 PM,red deer
KCH10,5/21/2021,9:27 PM,red deer
KCH10,5/21/2021,9:27 PM,red deer
KCH10,5/20/2021,7:26 PM,red deer
KCH10,5/20/2021,7:28 PM,red deer
KCH10,5/20/2021,7:28 PM,red deer
KCH10,5/20/2021,7:29 PM,red deer
KCH10,5/20/2021,7:31 PM,red deer
KCH10,5/20/2021,7:32 PM,red deer
KCH10,5/20/2021,7:33 PM,red deer
KCH10,5/20/2021,7:34 PM,red deer
KCH10,5/20/2021,7:34 PM,red deer
KCH10,5/20/2021,7:35 PM,red deer
KCH10,5/20/2021,7:35 PM,red deer
KCH10,5/20/2021,7:36 PM,red deer
KCH10,5/20/2021,7:37 PM,red deer
KCH10,5/20/2021,7:37 PM,red deer
KCH10,5/20/2021,7:38 PM,red deer
KCH10,5/20/2021,7:39 PM,red deer
KCH10,5/20/2021,7:39 PM,red deer
KCH10,5/20/2021,7:40 PM,red deer
KCH10,5/20/2021,7:40 PM,red deer
KCH10,5/20/2021,7:41 PM,red deer
KCH10,5/20/2021,7:42 PM,red deer
KCH10,5/20/2021,7:43 PM,red deer
KCH10,5/20/2021,7:43 PM,red deer
KCH10,5/20/2021,7:44 PM,red deer
KCH10,5/20/2021,7:44 PM,red deer
KCH10,5/20/2021,7:45 PM,red deer
KCH10,5/20/2021,7:45 PM,red deer
KCH10,5/20/2021,7:46 PM,red deer
KCH10,5/20/2021,7:48 PM,red deer
KCH10,5/20/2021,7:49 PM,red deer
KCH10,5/20/2021,7:50 PM,red deer
KCH10,5/20/2021,7:50 PM,red deer
KCH10,5/20/2021,7:51 PM,red deer
KCH10,5/20/2021,7:52 PM,red deer
KCH10,5/20/2021,7:52 PM,red deer
KCH10,5/20/2021,7:53 PM,red deer
KCH10,5/20/2021,7:54 PM,red deer
KCH10,5/20/2021,7:55 PM,red deer
KCH10,5/20/2021,7:55 PM,red deer
KCH10,5/20/2021,7:56 PM,red deer
KCH10,5/20/2021,7:56 PM,red deer
KCH10,5/20/2021,7:57 PM,red deer
KCH10,5/20/2021,7:59 PM,red deer
KCH10,5/20/2021,7:59 PM,red deer
KCH10,5/20/2021,8:01 PM,red deer
KCH10,5/20/2021,8:01 PM,red deer
KCH10,5/20/2021,8:02 PM,red deer
KCH10,5/20/2021,8:02 PM,red deer
KCH10,5/20/2021,8:03 PM,red deer
KCH10,5/20/2021,8:03 PM,red deer
KCH10,5/20/2021,8:04 PM,red deer
KCH10,5/20/2021,8:04 PM,red deer
KCH10,5/20/2021,8:16 PM,red deer
KCH10,5/20/2021,8:35 PM,red deer
KCH10,5/20/2021,8:41 PM,red deer
KCH10,5/20/2021,8:41 PM,red deer
KCH10,5/20/2021,8:42 PM,red deer
KCH10,5/20/2021,8:57 PM,red deer
KCH10,5/20/2021,8:58 PM,red deer
KCH10,5/20/2021,8:59 PM,red deer
KCH10,5/20/2021,9:01 PM,red deer
KCH10,5/20/2021,9:02 PM,red deer
KCH10,5/20/2021,9:03 PM,red deer
KCH10,5/20/2021,9:03 PM,red deer
KCH10,5/20/2021,9:04 PM,red deer
KCH10,5/20/2021,9:04 PM,red deer
KCH10,5/20/2021,9:05 PM,red deer
KCH10,5/20/2021,9:06 PM,red deer
KCH10,5/20/2021,9:07 PM,red deer
KCH10,5/20/2021,9:07 PM,red deer
KCH10,5/20/2021,9:14 PM,red deer
KCH10,5/20/2021,9:16 PM,red deer
KCH10,5/20/2021,9:16 PM,red deer
KCH10,5/20/2021,9:17 PM,red deer
KCH10,5/20/2021,9:18 PM,red deer
KCH10,5/20/2021,9:19 PM,red deer
KCH10,5/20/2021,9:19 PM,red deer
KCH10,5/20/2021,9:20 PM,red deer
KCH10,5/20/2021,9:22 PM,red deer
KCH10,5/20/2021,9:23 PM,red deer
KCH10,5/20/2021,9:23 PM,red deer
KCH10,5/20/2021,9:24 PM,red deer
KCH10,5/20/2021,9:25 PM,red deer
KCH10,5/20/2021,9:32 PM,red deer
KCH10,5/20/2021,9:32 PM,red deer
KCH10,5/20/2021,9:34 PM,red deer
KCH10,5/20/2021,9:34 PM,red deer
KCH10,5/20/2021,9:37 PM,red deer
KCH10,5/20/2021,9:37 PM,red deer
KCH10,5/20/2021,9:38 PM,red deer
KCH10,5/20/2021,9:39 PM,red deer
